conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
7550329590348463483,1,0.8013188266832423,0.5783182041401471,0.6615565419197083,2739,100,100,100
1696585547939608356,1,0.7680611568868224,0.5533264178765911,0.6591724753379822,2710,100,100,100
8363516192822112952,1,0.7837111150929768,0.5514799480184408,0.6848235130310059,2599,100,100,100
5478464760366680266,1,0.8053837432155035,0.6023976666514493,0.7318953275680542,2704,100,100,100
-8299256126645328547,1,0.7821184603607153,0.515105608674158,0.6459009051322937,2604,100,100,100
-8464915571535251869,1,0.7898017525340474,0.5516633306926848,0.6616561412811279,2710,100,100,100
-8763258719371316497,1,0.7785184786972533,0.5546480174360555,0.672871470451355,2656,100,100,100
-8904648380591290777,1,0.7967099554978071,0.5720022082578864,0.6827112436294556,2555,100,100,100
-728768458666744436,1,0.8063016726330886,0.5850574592243843,0.6761548519134521,2619,100,100,100
2995876440875242696,1,0.7780272007772392,0.5347208592288069,0.6996652483940125,2658,100,100,100
-1251861966227806623,1,0.8077352933042858,0.5578979551649048,0.6619145274162292,2749,100,100,100
-5430273720359931869,1,0.7970093607421167,0.6217760064895831,0.7126871943473816,2585,100,100,100
3695029494455379112,1,0.8063278109538519,0.5860098037552465,0.7095800042152405,2694,100,100,100
-8006692048920844364,1,0.7881598241974159,0.5764693991329333,0.7328739166259766,2713,100,100,100
6954936211200105249,1,0.8107006335480011,0.6101198692042172,0.6887518763542175,2672,100,100,100
-4481052241158868613,1,0.8113351831669721,0.6502455666684809,0.7474143505096436,2663,100,100,100
-6634850103100431616,1,0.7719864736496842,0.5718984787399131,0.6654800772666931,2832,100,100,100
-927048542854377552,1,0.8105628071851336,0.5519496922296598,0.6464132070541382,2763,100,100,100
203297497300361195,1,0.7895246883215684,0.6282339229384557,0.6841326355934143,2708,100,100,100
-3661606786861813940,1,0.7936555129762128,0.5456033879898964,0.6833765506744385,2563,100,100,100
-4143857525450521403,1,0.8000000412163049,0.551307015110883,0.6836925745010376,2826,100,100,100
-8404586620134690138,1,0.7788622833321707,0.5157909741552988,0.693551242351532,2506,100,100,100
3146777178148103274,1,0.773080130821144,0.5177540073379843,0.6828834414482117,2419,100,100,100
115077217083176926,1,0.7838575781125998,0.5104516310125434,0.6613531708717346,2645,100,100,100
8973682585519362105,1,0.7861622114916141,0.5742207065283479,0.6773197650909424,2675,100,100,100
6047412176533222353,1,0.7839032958043687,0.5549972593505266,0.6950374841690063,2672,100,100,100
-9145444956854203798,1,0.7457524013352131,0.4800377806948595,0.6832579374313354,2543,100,100,100
-6756588901320178787,1,0.7670330928651085,0.5557891905051211,0.6597602367401123,2557,100,100,100
1122093401567504279,1,0.8283776189854899,0.6236645572367664,0.7354062795639038,2656,100,100,100
2073074609229633831,1,0.7853833459534028,0.5012243975368016,0.7230862379074097,2594,100,100,100
-5606483767330508671,1,0.7779935481060631,0.5322460984223373,0.6856616139411926,2619,100,100,100
-2272541011654488615,1,0.7912645887388046,0.6203818575076411,0.7257058024406433,2695,100,100,100
5209515645518416566,1,0.7921895666241784,0.5515903731439521,0.6715812683105469,2690,100,100,100
-7767434984453717074,1,0.7839858129258362,0.579025687997875,0.6904508471488953,2584,100,100,100
3284639783860060066,1,0.7838713310099102,0.5455116295664688,0.6346989274024963,2385,100,100,100
-4308074884061672266,1,0.7927757743040666,0.5495606128912838,0.6719027161598206,2584,100,100,100
4974147851677899891,1,0.7864192947073384,0.6023498068295824,0.6714933514595032,2568,100,100,100
-932371469263280005,1,0.7479769900696308,0.5106102305017542,0.650019109249115,2470,100,100,100
5784342317088859362,1,0.7901579337480462,0.5636064185421987,0.6674262881278992,2597,100,100,100
-5578465777857048645,1,0.7853118675812941,0.6052261637351803,0.6979230046272278,2603,100,100,100
4670287927517272250,1,0.7747946585812059,0.5169072496434963,0.6261110901832581,2535,100,100,100
4394564786039551261,1,0.8082380084710327,0.660194617802935,0.7378243803977966,2743,100,100,100
5682950440236868221,1,0.7874041287116045,0.6125546341960241,0.7442662119865417,2899,100,100,100
4641553220402437726,1,0.764186902230581,0.5456589665803127,0.6481780409812927,2684,100,100,100
-5724957780921801472,1,0.8259698747706181,0.5549963843805523,0.7112826108932495,2526,100,100,100
-5996210673527091732,1,0.7697956470055837,0.5455054307252941,0.6551711559295654,2617,100,100,100
4823183553732390526,1,0.7974443719788874,0.5626579653294367,0.6553854942321777,2697,100,100,100
-52876016653618605,1,0.7846064391985965,0.6186933928941682,0.6981900930404663,2615,100,100,100
-7913382513546697336,1,0.7622688649199318,0.5659899822199718,0.6993476152420044,2651,100,100,100
-3208944849716715606,1,0.8304446679580636,0.6593862264674422,0.6909379959106445,2791,100,100,100
1658357540970432708,1,0.7798839995920056,0.5717085070143902,0.7019649744033813,2636,100,100,100
-6217974543811358526,1,0.8109314661534869,0.5773117253457246,0.6490063667297363,2880,100,100,100
492252655024560173,1,0.7702333784156007,0.5349045877460136,0.6465223431587219,2626,100,100,100
