conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
2998634219332429794,1,0.6245476007461548,3091.5107421875,4950,100
6919317053987639947,1,0.6606635451316833,3270.28466796875,4950,100
2869479358364642431,1,0.6724311113357544,3328.533935546875,4950,100
-5504214138090742525,1,0.6825851202011108,3378.79638671875,4950,100
-8881819969734246051,1,0.7145617604255676,3537.080810546875,4950,100
5691819855139328233,1,0.6374408006668091,3155.33203125,4950,100
-6880511738870468310,1,0.667670488357544,3304.968994140625,4950,100
-8921868836728729331,1,0.6823537349700928,3377.65087890625,4950,100
454079990750316648,1,0.7313820719718933,3620.34130859375,4950,100
4318828932955702973,1,0.7317711114883423,3622.26708984375,4950,100
5647206515141555741,1,0.6303618550300598,3120.291259765625,4950,100
7095228821150706200,1,0.7059850096702576,3494.625732421875,4950,100
-8953871990410636642,1,0.6734472513198853,3333.56396484375,4950,100
6099424903063818758,1,0.7185900807380676,3557.02099609375,4950,100
138521409398376762,1,0.7043852806091309,3486.70703125,4950,100
7934940136345684141,1,0.701936662197113,3474.58642578125,4950,100
4036714889133635950,1,0.7242394685745239,3584.9853515625,4950,100
-8579088366677739509,1,0.6858891844749451,3395.1513671875,4950,100
2742971270385003109,1,0.7034561634063721,3482.10791015625,4950,100
-5315687596761898359,1,0.6963548064231873,3446.956298828125,4950,100
1415960072947673303,1,0.7060255408287048,3494.826416015625,4950,100
2265345188633680215,1,0.7209243774414062,3568.57568359375,4950,100
-7287666268987876677,1,0.6836905479431152,3384.268310546875,4950,100
2869961034981088298,1,0.6992214322090149,3461.14599609375,4950,100
-8465060046312811544,1,0.7148420214653015,3538.468017578125,4950,100
-1073300853355857778,1,0.7085456848144531,3507.301025390625,4950,100
-2571835392272861096,1,0.7006763219833374,3468.34765625,4950,100
-1057814570045271269,1,0.685409665107727,3392.77783203125,4950,100
-3455738001281627774,1,0.6377128958702087,3156.678955078125,4950,100
3173586814039947494,1,0.7147916555404663,3538.21875,4950,100
6284810710554564578,1,0.6775935888290405,3354.08837890625,4950,100
4901042057530970181,1,0.6583978533744812,3259.0693359375,4950,100
573145144212425077,1,0.7401719093322754,3663.850830078125,4950,100
-8785581195625140862,1,0.6645000576972961,3289.275390625,4950,100
-8055734683213052733,1,0.663356602191925,3283.615234375,4950,100
-9034548518138455286,1,0.7341576814651489,3634.08056640625,4950,100
3821729764296767692,1,0.6876662373542786,3403.94775390625,4950,100
-8351163685826476570,1,0.6716939806938171,3324.88525390625,4950,100
-3276837314554268589,1,0.7118552923202515,3523.68359375,4950,100
652881902268734841,1,0.6753252148628235,3342.85986328125,4950,100
8066792949903626330,1,0.6581376194953918,3257.78125,4950,100
-5129160351844417556,1,0.7084369659423828,3506.762939453125,4950,100
-912553390001074590,1,0.6825867295265198,3378.80419921875,4950,100
-4154665303180898386,1,0.6856947541236877,3394.18896484375,4950,100
-5177938891067701771,1,0.7093788385391235,3511.42529296875,4950,100
5297662152218933133,1,0.6854037046432495,3392.748291015625,4950,100
3044532153122974495,1,0.6854159832000732,3392.80908203125,4950,100
7531338781855698099,1,0.636186957359314,3149.12548828125,4950,100
-1399846655157895789,1,0.7539652585983276,3732.1279296875,4950,100
1543642101783063606,1,0.6602945327758789,3268.4580078125,4950,100
