conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
top25_dial24,3,0.8159235336464152,0.6445406384503598,0.6842659115791321,762,50,100,50
top25_dial24,4,0.7901401118828127,0.6709452438265059,0.7855837941169739,749,50,100,50
top25_dial24,5,0.8024974301659227,0.640483308530735,0.741600751876831,671,50,100,50
top25_dial24,6,0.8769414332987696,0.7551524618519367,0.7923361659049988,748,50,100,50
food_level3_dial29,1,0.7982325798731096,0.652146647551612,0.7797027230262756,722,50,100,50
food_level3_dial29,2,0.7496742589958578,0.5388452764387202,0.7824901342391968,610,50,100,50
food_level3_dial29,3,0.7675423323479409,0.5446608546187393,0.7482913732528687,648,50,100,50
food_level3_dial29,4,0.7569808322960461,0.5144430269102488,0.7904349565505981,625,50,100,50
food_level3_dial29,5,0.7855560246208789,0.5823473868000485,0.7613040208816528,682,50,100,50
food_level3_dial29,6,0.7630812952259488,0.5695384551229654,0.8183455467224121,629,50,100,50
hobby_level2_dial9,1,0.7556296453202513,0.5481194691810045,0.6650537848472595,640,50,100,50
hobby_level2_dial9,2,0.7674007731903447,0.5680215307313421,0.7014303803443909,678,50,100,50
hobby_level2_dial9,3,0.7423887764932643,0.5661591212171717,0.7242984175682068,663,50,100,50
hobby_level2_dial9,4,0.8569685661187536,0.6767601574373274,0.6617364883422852,667,50,100,50
