bootstrap_id,feature_combination,metric_name,value
29,single_clarity,accuracy,0.5737051792828686
30,single_clarity,auc,0.62240244124915
30,single_clarity,ap,0.5266519040243145
30,single_clarity,f1,0.019801980198019802
30,single_clarity,accuracy,0.6055776892430279
31,single_clarity,auc,0.5678399725274725
31,single_clarity,ap,0.43866688916291785
31,single_clarity,f1,0.01092896174863388
31,single_clarity,accuracy,0.6394422310756972
32,single_clarity,auc,0.6323762376237624
32,single_clarity,ap,0.5462975157574705
32,single_clarity,f1,0.0196078431372549
32,single_clarity,accuracy,0.601593625498008
33,single_clarity,auc,0.6366104133961278
33,single_clarity,ap,0.5823083472866717
33,single_clarity,f1,0.0
33,single_clarity,accuracy,0.5856573705179283
34,single_clarity,auc,0.5997495757615698
34,single_clarity,ap,0.48899989219903955
34,single_clarity,f1,0.009615384615384616
34,single_clarity,accuracy,0.5896414342629482
35,single_clarity,auc,0.6001467710371821
35,single_clarity,ap,0.5032263266420758
35,single_clarity,f1,0.009478672985781991
35,single_clarity,accuracy,0.5836653386454184
36,single_clarity,auc,0.5705674632503901
36,single_clarity,ap,0.4715792307113471
36,single_clarity,f1,0.009615384615384616
36,single_clarity,accuracy,0.5896414342629482
37,single_clarity,auc,0.5645335869850433
37,single_clarity,ap,0.4832057197200482
37,single_clarity,f1,0.009615384615384616
37,single_clarity,accuracy,0.5896414342629482
38,single_clarity,auc,0.6307554187508015
38,single_clarity,ap,0.582141115956864
38,single_clarity,f1,0.008771929824561403
38,single_clarity,accuracy,0.549800796812749
39,single_clarity,auc,0.5735574339180144
39,single_clarity,ap,0.4853009803603887
39,single_clarity,f1,0.0
39,single_clarity,accuracy,0.5756972111553785
40,single_clarity,auc,0.6657645247548821
40,single_clarity,ap,0.608675175970781
40,single_clarity,f1,0.018433179723502304
40,single_clarity,accuracy,0.5756972111553785
41,single_clarity,auc,0.6432804587786138
41,single_clarity,ap,0.6055440468510578
41,single_clarity,f1,0.0
41,single_clarity,accuracy,0.5378486055776892
42,single_clarity,auc,0.5742279994121201
42,single_clarity,ap,0.49047729085477254
42,single_clarity,f1,0.009478672985781991
42,single_clarity,accuracy,0.5836653386454184
43,single_clarity,auc,0.6086054614698971
43,single_clarity,ap,0.5359077423646177
43,single_clarity,f1,0.009216589861751152
43,single_clarity,accuracy,0.5717131474103586
44,single_clarity,auc,0.5771886263516219
44,single_clarity,ap,0.5182796180897795
44,single_clarity,f1,0.0
44,single_clarity,accuracy,0.5438247011952191
45,single_clarity,auc,0.6485035783994795
45,single_clarity,ap,0.5626116274695092
45,single_clarity,f1,0.009389671361502348
45,single_clarity,accuracy,0.5796812749003984
46,single_clarity,auc,0.6270006506180872
46,single_clarity,ap,0.5705778504982926
46,single_clarity,f1,0.0
46,single_clarity,accuracy,0.5756972111553785
47,single_clarity,auc,0.5598237885462555
47,single_clarity,ap,0.5045938693276562
47,single_clarity,f1,0.008771929824561403
47,single_clarity,accuracy,0.549800796812749
48,single_clarity,auc,0.6148349177800616
48,single_clarity,ap,0.5763255968239798
48,single_clarity,f1,0.017699115044247787
48,single_clarity,accuracy,0.5577689243027888
49,single_clarity,auc,0.5932757718472004
